"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","perceptual_distance"
"D102","D53","efficiency","speed",0.164498627465924,"efficiency_speed_D102_D53","carquals",1.8762208730085
"D102","D53","comfort","efficiency",0.116753156555259,"comfort_efficiency_D102_D53","carquals",1.8762208730085
"D102","D53","reliability","safety",0.150030972505867,"reliability_safety_D102_D53","carquals",1.8762208730085
"D102","D55","comfort","speed",0.120833990595004,"comfort_speed_D102_D55","carquals",1.49524902948524
"D102","D55","safety","speed",0.038868746696018,"safety_speed_D102_D55","carquals",1.49524902948524
"D102","D55","reliability","speed",0.0623410323459832,"reliability_speed_D102_D55","carquals",1.49524902948524
"D102","D55","comfort","reliability",0.059438018947604,"comfort_reliability_D102_D55","carquals",1.49524902948524
"D102","D55","comfort","efficiency",0.203491379899793,"comfort_efficiency_D102_D55","carquals",1.49524902948524
"D102","D55","efficiency","reliability",0.14476010213947,"efficiency_reliability_D102_D55","carquals",1.49524902948524
"D102","D55","efficiency","speed",0.0808602543912766,"efficiency_speed_D102_D55","carquals",1.49524902948524
"D102","D55","reliability","safety",0.101444407593426,"reliability_safety_D102_D55","carquals",1.49524902948524
"D102","D55","efficiency","safety",0.0413529866566027,"efficiency_safety_D102_D55","carquals",1.49524902948524
"D102","D55","comfort","safety",0.159586340969396,"comfort_safety_D102_D55","carquals",1.49524902948524
"D102","D56","comfort","efficiency",0.0369032275787169,"comfort_efficiency_D102_D56","carquals",1.02949640027077
"D102","D56","comfort","safety",0.219152719805223,"comfort_safety_D102_D56","carquals",1.02949640027077
"D102","D56","comfort","reliability",0.0913958410381369,"comfort_reliability_D102_D56","carquals",1.02949640027077
"D102","D56","safety","speed",0.255898651794983,"safety_speed_D102_D56","carquals",1.02949640027077
"D102","D56","efficiency","safety",0.18988927594735,"efficiency_safety_D102_D56","carquals",1.02949640027077
"D102","D56","comfort","speed",0.0380558001774964,"comfort_speed_D102_D56","carquals",1.02949640027077
"D102","D56","reliability","speed",0.129029594111293,"reliability_speed_D102_D56","carquals",1.02949640027077
"D102","D56","reliability","safety",0.12846993124462,"reliability_safety_D102_D56","carquals",1.02949640027077
"D102","D56","efficiency","reliability",0.0575592151996238,"efficiency_reliability_D102_D56","carquals",1.02949640027077
"D102","D56","efficiency","speed",0.0760704854782925,"efficiency_speed_D102_D56","carquals",1.02949640027077
"D102","D57","comfort","speed",0.145871514722879,"comfort_speed_D102_D57","carquals",2.00888844946058
"D102","D57","efficiency","safety",0.0296427959493241,"efficiency_safety_D102_D57","carquals",2.00888844946058
"D102","D57","reliability","safety",0.0222231590516584,"reliability_safety_D102_D57","carquals",2.00888844946058
"D102","D57","reliability","speed",0.0371485250735888,"reliability_speed_D102_D57","carquals",2.00888844946058
"D102","D57","safety","speed",0.0593064755300823,"safety_speed_D102_D57","carquals",2.00888844946058
"D102","D57","comfort","safety",0.204657738596187,"comfort_safety_D102_D57","carquals",2.00888844946058
"D102","D57","comfort","reliability",0.182858924439603,"comfort_reliability_D102_D57","carquals",2.00888844946058
"D102","D57","comfort","efficiency",0.180185515854561,"comfort_efficiency_D102_D57","carquals",2.00888844946058
"D102","D57","efficiency","speed",0.0310551430581048,"efficiency_speed_D102_D57","carquals",2.00888844946058
"D102","D57","efficiency","reliability",0.00693224835324502,"efficiency_reliability_D102_D57","carquals",2.00888844946058
"D102","D64","reliability","speed",0.0769641992680961,"reliability_speed_D102_D64","carquals",1.39947664515729
"D102","D64","comfort","speed",0.151329646939292,"comfort_speed_D102_D64","carquals",1.39947664515729
"D102","D64","comfort","efficiency",0.183427360457664,"comfort_efficiency_D102_D64","carquals",1.39947664515729
"D102","D64","efficiency","reliability",0.0524031440073502,"efficiency_reliability_D102_D64","carquals",1.39947664515729
"D102","D64","safety","speed",0.016031406195717,"safety_speed_D102_D64","carquals",1.39947664515729
"D102","D64","reliability","safety",0.0930225257691184,"reliability_safety_D102_D64","carquals",1.39947664515729
"D102","D64","efficiency","safety",0.0435924246177366,"efficiency_safety_D102_D64","carquals",1.39947664515729
"D102","D64","comfort","reliability",0.228989093853086,"comfort_reliability_D102_D64","carquals",1.39947664515729
"D102","D64","comfort","safety",0.135209229153579,"comfort_safety_D102_D64","carquals",1.39947664515729
"D102","D64","efficiency","speed",0.0270479266384669,"efficiency_speed_D102_D64","carquals",1.39947664515729
"D102","D65","comfort","safety",0.00446897925303813,"comfort_safety_D102_D65","carquals",1.09652451890689
"D102","D65","comfort","reliability",0.215612618847375,"comfort_reliability_D102_D65","carquals",1.09652451890689
"D102","D65","comfort","speed",0.317736534600186,"comfort_speed_D102_D65","carquals",1.09652451890689
"D102","D65","efficiency","reliability",0.0892929177709674,"efficiency_reliability_D102_D65","carquals",1.09652451890689
"D102","D65","reliability","speed",0.105752671146278,"reliability_speed_D102_D65","carquals",1.09652451890689
"D102","D65","efficiency","safety",0.124690602207668,"efficiency_safety_D102_D65","carquals",1.09652451890689
"D102","D65","reliability","safety",0.210376635729373,"reliability_safety_D102_D65","carquals",1.09652451890689
"D102","D65","safety","speed",0.312240215760249,"safety_speed_D102_D65","carquals",1.09652451890689
"D102","D65","efficiency","speed",0.195182956795434,"efficiency_speed_D102_D65","carquals",1.09652451890689
"D102","D65","comfort","efficiency",0.129712676990133,"comfort_efficiency_D102_D65","carquals",1.09652451890689
"D102","D74","comfort","efficiency",0.0401557059865791,"comfort_efficiency_D102_D74","carquals",1.29937797781057
"D102","D74","efficiency","speed",0.256500643592777,"efficiency_speed_D102_D74","carquals",1.29937797781057
"D102","D74","comfort","safety",0.021468599403798,"comfort_safety_D102_D74","carquals",1.29937797781057
"D102","D74","reliability","speed",0.266826118478985,"reliability_speed_D102_D74","carquals",1.29937797781057
"D102","D74","safety","speed",0.198040779882681,"safety_speed_D102_D74","carquals",1.29937797781057
"D102","D74","efficiency","reliability",0.00864680749115226,"efficiency_reliability_D102_D74","carquals",1.29937797781057
"D102","D74","comfort","speed",0.220180138940299,"comfort_speed_D102_D74","carquals",1.29937797781057
"D102","D74","comfort","reliability",0.0492284170041009,"comfort_reliability_D102_D74","carquals",1.29937797781057
"D102","D74","reliability","safety",0.0702697230856055,"reliability_safety_D102_D74","carquals",1.29937797781057
"D102","D74","efficiency","safety",0.0611008764693453,"efficiency_safety_D102_D74","carquals",1.29937797781057
"D102","D76","efficiency","safety",0.18025003192105,"efficiency_safety_D102_D76","carquals",2.27318645667076
"D102","D76","efficiency","reliability",0.3108967898428,"efficiency_reliability_D102_D76","carquals",2.27318645667076
"D102","D76","comfort","efficiency",0.331820286356986,"comfort_efficiency_D102_D76","carquals",2.27318645667076
"D102","D76","efficiency","speed",0.36421621016972,"efficiency_speed_D102_D76","carquals",2.27318645667076
"D102","D76","safety","speed",0.189804954663552,"safety_speed_D102_D76","carquals",2.27318645667076
"D102","D76","reliability","speed",0.0580065709087367,"reliability_speed_D102_D76","carquals",2.27318645667076
"D102","D76","comfort","speed",0.034785896838917,"comfort_speed_D102_D76","carquals",2.27318645667076
"D102","D76","comfort","reliability",0.023153161089478,"comfort_reliability_D102_D76","carquals",2.27318645667076
"D102","D76","reliability","safety",0.13330629756379,"reliability_safety_D102_D76","carquals",2.27318645667076
"D102","D76","comfort","safety",0.155703814277144,"comfort_safety_D102_D76","carquals",2.27318645667076
"D102","D77","comfort","safety",0.0234557248651341,"comfort_safety_D102_D77","carquals",2.1121691953069
"D102","D77","efficiency","safety",0.139009232972683,"efficiency_safety_D102_D77","carquals",2.1121691953069
"D102","D77","comfort","speed",0.362310598173744,"comfort_speed_D102_D77","carquals",2.1121691953069
"D102","D77","comfort","efficiency",0.162336229935673,"comfort_efficiency_D102_D77","carquals",2.1121691953069
"D102","D77","reliability","speed",0.439281440299855,"reliability_speed_D102_D77","carquals",2.1121691953069
"D102","D77","safety","speed",0.339474949906139,"safety_speed_D102_D77","carquals",2.1121691953069
"D102","D77","reliability","safety",0.096949023176664,"reliability_safety_D102_D77","carquals",2.1121691953069
"D102","D77","comfort","reliability",0.0731352525492914,"comfort_reliability_D102_D77","carquals",2.1121691953069
"D102","D77","efficiency","speed",0.202172865966795,"efficiency_speed_D102_D77","carquals",2.1121691953069
"D102","D77","efficiency","reliability",0.237540369463321,"efficiency_reliability_D102_D77","carquals",2.1121691953069
"D102","D78","comfort","efficiency",0.0812424104291955,"comfort_efficiency_D102_D78","carquals",2.23783517556644
"D102","D78","efficiency","safety",0.173158750409687,"efficiency_safety_D102_D78","carquals",2.23783517556644
"D102","D78","comfort","speed",0.224769276998142,"comfort_speed_D102_D78","carquals",2.23783517556644
"D102","D78","safety","speed",0.135116598366866,"safety_speed_D102_D78","carquals",2.23783517556644
"D102","D78","efficiency","reliability",0.034417713087876,"efficiency_reliability_D102_D78","carquals",2.23783517556644
"D102","D78","comfort","safety",0.0913573032980928,"comfort_safety_D102_D78","carquals",2.23783517556644
"D102","D78","comfort","reliability",0.114663454098689,"comfort_reliability_D102_D78","carquals",2.23783517556644
"D102","D78","reliability","speed",0.33648248035779,"reliability_speed_D102_D78","carquals",2.23783517556644
"D102","D78","efficiency","speed",0.305858928188558,"efficiency_speed_D102_D78","carquals",2.23783517556644
"D102","D78","reliability","safety",0.205694258546174,"reliability_safety_D102_D78","carquals",2.23783517556644
"D102","D79","reliability","speed",0.197139836555419,"reliability_speed_D102_D79","carquals",2.21083961736485
"D102","D79","comfort","efficiency",0.0180318078034836,"comfort_efficiency_D102_D79","carquals",2.21083961736485
"D102","D79","efficiency","speed",0.149484860231657,"efficiency_speed_D102_D79","carquals",2.21083961736485
"D102","D79","comfort","reliability",0.0358418297401358,"comfort_reliability_D102_D79","carquals",2.21083961736485
"D102","D79","safety","speed",0.105262042336796,"safety_speed_D102_D79","carquals",2.21083961736485
"D102","D79","comfort","safety",0.0573056539075001,"comfort_safety_D102_D79","carquals",2.21083961736485
"D102","D79","efficiency","safety",0.0412920504332916,"efficiency_safety_D102_D79","carquals",2.21083961736485
"D102","D79","comfort","speed",0.161401549208524,"comfort_speed_D102_D79","carquals",2.21083961736485
"D102","D79","efficiency","reliability",0.0551887438038725,"efficiency_reliability_D102_D79","carquals",2.21083961736485
"D102","D79","reliability","safety",0.0933642933303336,"reliability_safety_D102_D79","carquals",2.21083961736485
"D102","D82","comfort","speed",0.119792390955238,"comfort_speed_D102_D82","carquals",1.56505777625073
"D102","D82","efficiency","safety",0.025840110308782,"efficiency_safety_D102_D82","carquals",1.56505777625073
"D102","D82","safety","speed",0.0270379061950483,"safety_speed_D102_D82","carquals",1.56505777625073
"D102","D82","reliability","speed",0.0726070519677051,"reliability_speed_D102_D82","carquals",1.56505777625073
"D102","D82","comfort","safety",0.0928713891748443,"comfort_safety_D102_D82","carquals",1.56505777625073
"D102","D82","comfort","reliability",0.191965094319792,"comfort_reliability_D102_D82","carquals",1.56505777625073
"D102","D82","efficiency","reliability",0.129157830111586,"efficiency_reliability_D102_D82","carquals",1.56505777625073
"D102","D82","efficiency","speed",0.0538979878224012,"efficiency_speed_D102_D82","carquals",1.56505777625073
"D102","D82","comfort","efficiency",0.0707509545676293,"comfort_efficiency_D102_D82","carquals",1.56505777625073
"D102","D82","reliability","safety",0.0996175600268696,"reliability_safety_D102_D82","carquals",1.56505777625073
"D102","D83","efficiency","safety",0.278713059494308,"efficiency_safety_D102_D83","carquals",1.78749699401828
"D102","D83","comfort","speed",0.250612760450568,"comfort_speed_D102_D83","carquals",1.78749699401828
"D102","D83","reliability","safety",0.108989602381151,"reliability_safety_D102_D83","carquals",1.78749699401828
"D102","D83","reliability","speed",0.0320749159672715,"reliability_speed_D102_D83","carquals",1.78749699401828
"D102","D83","comfort","efficiency",0.166436837932213,"comfort_efficiency_D102_D83","carquals",1.78749699401828
"D102","D83","efficiency","speed",0.409935735741371,"efficiency_speed_D102_D83","carquals",1.78749699401828
"D102","D83","efficiency","reliability",0.387008723679308,"efficiency_reliability_D102_D83","carquals",1.78749699401828
"D102","D83","safety","speed",0.138412547189102,"safety_speed_D102_D83","carquals",1.78749699401828
"D102","D83","comfort","reliability",0.223677879295188,"comfort_reliability_D102_D83","carquals",1.78749699401828
"D102","D83","comfort","safety",0.11417723540815,"comfort_safety_D102_D83","carquals",1.78749699401828
"D102","D84","comfort","speed",0.244761708674301,"comfort_speed_D102_D84","carquals",1.66617797105004
"D102","D84","efficiency","safety",0.204281543714844,"efficiency_safety_D102_D84","carquals",1.66617797105004
"D102","D84","safety","speed",0.0971547244690827,"safety_speed_D102_D84","carquals",1.66617797105004
"D102","D84","reliability","speed",0.122398883451206,"reliability_speed_D102_D84","carquals",1.66617797105004
"D102","D84","comfort","safety",0.145298890781825,"comfort_safety_D102_D84","carquals",1.66617797105004
"D102","D84","comfort","reliability",0.120499620535924,"comfort_reliability_D102_D84","carquals",1.66617797105004
"D102","D84","efficiency","reliability",0.178404368289912,"efficiency_reliability_D102_D84","carquals",1.66617797105004
"D102","D84","efficiency","speed",0.309603647971526,"efficiency_speed_D102_D84","carquals",1.66617797105004
"D102","D84","comfort","efficiency",0.0526346184957407,"comfort_efficiency_D102_D84","carquals",1.66617797105004
"D102","D84","reliability","safety",0.0248268458589633,"reliability_safety_D102_D84","carquals",1.66617797105004
"D102","D85","efficiency","safety",0.190801958241047,"efficiency_safety_D102_D85","carquals",2.18517119637016
"D102","D85","comfort","speed",0.0122635817002927,"comfort_speed_D102_D85","carquals",2.18517119637016
"D102","D85","comfort","safety",0.120029267998546,"comfort_safety_D102_D85","carquals",2.18517119637016
"D102","D85","reliability","safety",0.140256975811677,"reliability_safety_D102_D85","carquals",2.18517119637016
"D102","D85","reliability","speed",0.0327897180949706,"reliability_speed_D102_D85","carquals",2.18517119637016
"D102","D85","safety","speed",0.108482597428282,"safety_speed_D102_D85","carquals",2.18517119637016
"D102","D85","efficiency","speed",0.083254432833126,"efficiency_speed_D102_D85","carquals",2.18517119637016
"D102","D85","efficiency","reliability",0.0499565430763396,"efficiency_reliability_D102_D85","carquals",2.18517119637016
"D102","D85","comfort","efficiency",0.0705386183589414,"comfort_efficiency_D102_D85","carquals",2.18517119637016
"D102","D85","comfort","reliability",0.0204246963498985,"comfort_reliability_D102_D85","carquals",2.18517119637016
"D102","D87","efficiency","safety",0.601569424312916,"efficiency_safety_D102_D87","carquals",1.43916209778079
"D102","D87","efficiency","reliability",0.620363242838771,"efficiency_reliability_D102_D87","carquals",1.43916209778079
"D102","D87","comfort","efficiency",0.680179652982551,"comfort_efficiency_D102_D87","carquals",1.43916209778079
"D102","D87","efficiency","speed",0.606805771038693,"efficiency_speed_D102_D87","carquals",1.43916209778079
"D102","D87","safety","speed",0.00508525191365194,"safety_speed_D102_D87","carquals",1.43916209778079
"D102","D87","reliability","speed",0.0281850056357205,"reliability_speed_D102_D87","carquals",1.43916209778079
"D102","D87","comfort","speed",0.0911218182117097,"comfort_speed_D102_D87","carquals",1.43916209778079
"D102","D87","comfort","reliability",0.061512678244251,"comfort_reliability_D102_D87","carquals",1.43916209778079
"D102","D87","reliability","safety",0.02275516168881,"reliability_safety_D102_D87","carquals",1.43916209778079
"D102","D87","comfort","safety",0.0846182481883748,"comfort_safety_D102_D87","carquals",1.43916209778079
"D102","D92","comfort","reliability",0.229438555790518,"comfort_reliability_D102_D92","carquals",1.6490477013281
"D102","D92","comfort","speed",0.112973521557325,"comfort_speed_D102_D92","carquals",1.6490477013281
"D102","D92","comfort","safety",0.00279602310540827,"comfort_safety_D102_D92","carquals",1.6490477013281
"D102","D92","reliability","safety",0.226609813162558,"reliability_safety_D102_D92","carquals",1.6490477013281
"D102","D92","comfort","efficiency",0.126551491755493,"comfort_efficiency_D102_D92","carquals",1.6490477013281
"D102","D92","efficiency","speed",0.0157845910905174,"efficiency_speed_D102_D92","carquals",1.6490477013281
"D102","D92","reliability","speed",0.121358381981321,"reliability_speed_D102_D92","carquals",1.6490477013281
"D102","D92","efficiency","reliability",0.103740655919453,"efficiency_reliability_D102_D92","carquals",1.6490477013281
"D102","D92","safety","speed",0.11010410686664,"safety_speed_D102_D92","carquals",1.6490477013281
"D102","D92","efficiency","safety",0.123727878991186,"efficiency_safety_D102_D92","carquals",1.6490477013281
"D102","D94","efficiency","speed",0.193450831299354,"efficiency_speed_D102_D94","carquals",1.93283187423036
"D102","D94","comfort","efficiency",0.26715384163476,"comfort_efficiency_D102_D94","carquals",1.93283187423036
"D102","D94","comfort","reliability",0.62242442020941,"comfort_reliability_D102_D94","carquals",1.93283187423036
"D102","D94","comfort","safety",0.657430919608059,"comfort_safety_D102_D94","carquals",1.93283187423036
"D102","D94","reliability","speed",0.561005551897851,"reliability_speed_D102_D94","carquals",1.93283187423036
"D102","D94","efficiency","reliability",0.376899178554807,"efficiency_reliability_D102_D94","carquals",1.93283187423036
"D102","D94","efficiency","safety",0.419056039904929,"efficiency_safety_D102_D94","carquals",1.93283187423036
"D102","D94","reliability","safety",0.0493236052443955,"reliability_safety_D102_D94","carquals",1.93283187423036
"D102","D94","safety","speed",0.598618807976017,"safety_speed_D102_D94","carquals",1.93283187423036
"D102","D94","comfort","speed",0.0781306229148262,"comfort_speed_D102_D94","carquals",1.93283187423036
"D102","D95","comfort","reliability",0.325793358030072,"comfort_reliability_D102_D95","carquals",1.61950485553444
"D102","D95","safety","speed",0.229336495275072,"safety_speed_D102_D95","carquals",1.61950485553444
"D102","D95","comfort","efficiency",0.196616520599114,"comfort_efficiency_D102_D95","carquals",1.61950485553444
"D102","D95","efficiency","safety",0.0737221930120766,"efficiency_safety_D102_D95","carquals",1.61950485553444
"D102","D95","comfort","speed",0.0362686765282279,"comfort_speed_D102_D95","carquals",1.61950485553444
"D102","D95","comfort","safety",0.262404706716515,"comfort_safety_D102_D95","carquals",1.61950485553444
"D102","D95","reliability","safety",0.0621190856578044,"reliability_safety_D102_D95","carquals",1.61950485553444
"D102","D95","efficiency","reliability",0.138225038999011,"efficiency_reliability_D102_D95","carquals",1.61950485553444
"D102","D95","reliability","speed",0.293392218725699,"reliability_speed_D102_D95","carquals",1.61950485553444
"D102","D95","efficiency","speed",0.161728224172746,"efficiency_speed_D102_D95","carquals",1.61950485553444
"D103","D36","comfort","safety",0.0035525569959729,"comfort_safety_D103_D36","carquals",0.707226528980027
"D103","D36","reliability","speed",0.272523384708041,"reliability_speed_D103_D36","carquals",0.707226528980027
"D103","D36","comfort","efficiency",0.0918296859737051,"comfort_efficiency_D103_D36","carquals",0.707226528980027
"D103","D36","comfort","reliability",0.0347911953435485,"comfort_reliability_D103_D36","carquals",0.707226528980027
"D103","D36","efficiency","speed",0.221944011124653,"efficiency_speed_D103_D36","carquals",0.707226528980027
"D103","D36","safety","speed",0.306567672370009,"safety_speed_D103_D36","carquals",0.707226528980027
"D103","D36","reliability","safety",0.0380834268678449,"reliability_safety_D103_D36","carquals",0.707226528980027
"D103","D36","efficiency","reliability",0.0566572037959248,"efficiency_reliability_D103_D36","carquals",0.707226528980027
"D103","D36","efficiency","safety",0.0947179655399941,"efficiency_safety_D103_D36","carquals",0.707226528980027
"D103","D36","comfort","speed",0.305395650611916,"comfort_speed_D103_D36","carquals",0.707226528980027
"D103","D37","efficiency","speed",0.0572132398923139,"efficiency_speed_D103_D37","carquals",1.78616683346503
"D103","D37","efficiency","safety",0.220047827778772,"efficiency_safety_D103_D37","carquals",1.78616683346503
"D103","D37","comfort","safety",0.199990481725628,"comfort_safety_D103_D37","carquals",1.78616683346503
"D103","D37","comfort","efficiency",0.0202335848195934,"comfort_efficiency_D103_D37","carquals",1.78616683346503
"D103","D37","efficiency","reliability",0.0544919494493279,"efficiency_reliability_D103_D37","carquals",1.78616683346503
"D103","D37","safety","speed",0.162747445010671,"safety_speed_D103_D37","carquals",1.78616683346503
"D103","D37","reliability","speed",0.111264473981598,"reliability_speed_D103_D37","carquals",1.78616683346503
"D103","D37","comfort","speed",0.0370329070989093,"comfort_speed_D103_D37","carquals",1.78616683346503
"D103","D37","comfort","reliability",0.0746197440011103,"comfort_reliability_D103_D37","carquals",1.78616683346503
"D103","D37","reliability","safety",0.272908404916148,"reliability_safety_D103_D37","carquals",1.78616683346503
"D103","D55","comfort","efficiency",0.0703320583583436,"comfort_efficiency_D103_D55","carquals",0.336209799822668
"D103","D55","reliability","speed",0.307183854251515,"reliability_speed_D103_D55","carquals",0.336209799822668
"D103","D55","efficiency","speed",0.272706531885371,"efficiency_speed_D103_D55","carquals",0.336209799822668
"D103","D55","comfort","safety",0.181192912174072,"comfort_safety_D103_D55","carquals",0.336209799822668
"D103","D55","comfort","reliability",0.034021757883548,"comfort_reliability_D103_D55","carquals",0.336209799822668
"D103","D55","efficiency","safety",0.111572006319495,"efficiency_safety_D103_D55","carquals",0.336209799822668
"D103","D55","safety","speed",0.163963623365885,"safety_speed_D103_D55","carquals",0.336209799822668
"D103","D55","reliability","safety",0.147500827812856,"reliability_safety_D103_D55","carquals",0.336209799822668
"D103","D55","efficiency","reliability",0.0363027264047517,"efficiency_reliability_D103_D55","carquals",0.336209799822668
"D103","D55","comfort","speed",0.339512193937738,"comfort_speed_D103_D55","carquals",0.336209799822668
"D103","D78","comfort","efficiency",0.0533628976197709,"comfort_efficiency_D103_D78","carquals",0.807829017523771
"D103","D78","safety","speed",0.0725091402069208,"safety_speed_D103_D78","carquals",0.807829017523771
"D103","D78","comfort","safety",0.0764103030008321,"comfort_safety_D103_D78","carquals",0.807829017523771
"D103","D78","comfort","speed",0.00413408374875823,"comfort_speed_D103_D78","carquals",0.807829017523771
"D103","D78","reliability","speed",0.0961451572243264,"reliability_speed_D103_D78","carquals",0.807829017523771
"D103","D78","efficiency","safety",0.0232743097408634,"efficiency_safety_D103_D78","carquals",0.807829017523771
"D103","D78","efficiency","reliability",0.144958230582504,"efficiency_reliability_D103_D78","carquals",0.807829017523771
"D103","D78","reliability","safety",0.167543001991296,"reliability_safety_D103_D78","carquals",0.807829017523771
"D103","D78","comfort","reliability",0.091763020054495,"comfort_reliability_D103_D78","carquals",0.807829017523771
"D103","D78","efficiency","speed",0.0493800665339447,"efficiency_speed_D103_D78","carquals",0.807829017523771
"D103","D84","comfort","safety",0.166253421400185,"comfort_safety_D103_D84","carquals",0.674622103145872
"D103","D84","efficiency","safety",0.357693632287913,"efficiency_safety_D103_D84","carquals",0.674622103145872
"D103","D84","comfort","speed",0.456691108371237,"comfort_speed_D103_D84","carquals",0.674622103145872
"D103","D84","comfort","efficiency",0.195264865999332,"comfort_efficiency_D103_D84","carquals",0.674622103145872
"D103","D84","safety","speed",0.303388616583957,"safety_speed_D103_D84","carquals",0.674622103145872
"D103","D84","reliability","safety",0.0690252647073852,"reliability_safety_D103_D84","carquals",0.674622103145872
"D103","D84","reliability","speed",0.368225144747867,"reliability_speed_D103_D84","carquals",0.674622103145872
"D103","D84","efficiency","speed",0.625446626283052,"efficiency_speed_D103_D84","carquals",0.674622103145872
"D103","D84","efficiency","reliability",0.291711470978147,"efficiency_reliability_D103_D84","carquals",0.674622103145872
"D103","D84","comfort","reliability",0.0978844526724444,"comfort_reliability_D103_D84","carquals",0.674622103145872
"D104","D1","efficiency","safety",0.157940809277178,"efficiency_safety_D104_D1","carquals",1.40631463025845
"D104","D1","comfort","efficiency",0.439794463185576,"comfort_efficiency_D104_D1","carquals",1.40631463025845
"D104","D1","comfort","reliability",0.652514912014629,"comfort_reliability_D104_D1","carquals",1.40631463025845
"D104","D1","reliability","safety",0.393559231853234,"reliability_safety_D104_D1","carquals",1.40631463025845
"D104","D1","comfort","speed",0.0900190454077165,"comfort_speed_D104_D1","carquals",1.40631463025845
"D104","D1","reliability","speed",0.565614838154906,"reliability_speed_D104_D1","carquals",1.40631463025845
"D104","D1","safety","speed",0.192437143623425,"safety_speed_D104_D1","carquals",1.40631463025845
"D104","D1","efficiency","speed",0.347011667005333,"efficiency_speed_D104_D1","carquals",1.40631463025845
"D104","D1","efficiency","reliability",0.246044039337477,"efficiency_reliability_D104_D1","carquals",1.40631463025845
"D104","D1","comfort","safety",0.284896150595421,"comfort_safety_D104_D1","carquals",1.40631463025845
"D104","D101","comfort","efficiency",0.479619369189975,"comfort_efficiency_D104_D101","carquals",1.18367451578692
"D104","D101","efficiency","safety",0.308364569829084,"efficiency_safety_D104_D101","carquals",1.18367451578692
"D104","D101","comfort","safety",0.189352608249351,"comfort_safety_D104_D101","carquals",1.18367451578692
"D104","D101","comfort","reliability",0.126275285961297,"comfort_reliability_D104_D101","carquals",1.18367451578692
"D104","D101","efficiency","reliability",0.366046873177903,"efficiency_reliability_D104_D101","carquals",1.18367451578692
"D104","D101","comfort","speed",0.299144763699598,"comfort_speed_D104_D101","carquals",1.18367451578692
"D104","D101","reliability","safety",0.0634198741755585,"reliability_safety_D104_D101","carquals",1.18367451578692
"D104","D101","efficiency","speed",0.723175395750894,"efficiency_speed_D104_D101","carquals",1.18367451578692
"D104","D101","safety","speed",0.477570516887639,"safety_speed_D104_D101","carquals",1.18367451578692
"D104","D101","reliability","speed",0.418772787950148,"reliability_speed_D104_D101","carquals",1.18367451578692
"D104","D102","comfort","safety",0.0331647701067062,"comfort_safety_D104_D102","carquals",1.27996597218119
"D104","D102","reliability","speed",0.27333994892463,"reliability_speed_D104_D102","carquals",1.27996597218119
"D104","D102","efficiency","safety",0.253345209823059,"efficiency_safety_D104_D102","carquals",1.27996597218119
"D104","D102","efficiency","speed",0.44885207353257,"efficiency_speed_D104_D102","carquals",1.27996597218119
"D104","D102","comfort","reliability",0.10130910404448,"comfort_reliability_D104_D102","carquals",1.27996597218119
"D104","D102","comfort","efficiency",0.285444743188172,"comfort_efficiency_D104_D102","carquals",1.27996597218119
"D104","D102","reliability","safety",0.068180599340109,"reliability_safety_D104_D102","carquals",1.27996597218119
"D104","D102","efficiency","reliability",0.187107639104575,"efficiency_reliability_D104_D102","carquals",1.27996597218119
"D104","D102","safety","speed",0.206568170706823,"safety_speed_D104_D102","carquals",1.27996597218119
"D104","D102","comfort","speed",0.173970456773862,"comfort_speed_D104_D102","carquals",1.27996597218119
"D104","D103","comfort","speed",0.0462154702886941,"comfort_speed_D104_D103","carquals",0.221082564149441
"D104","D103","comfort","safety",0.0515387969313796,"comfort_safety_D104_D103","carquals",0.221082564149441
"D104","D103","comfort","reliability",0.0777599308544987,"comfort_reliability_D104_D103","carquals",0.221082564149441
"D104","D103","comfort","efficiency",0.155765015625666,"comfort_efficiency_D104_D103","carquals",0.221082564149441
"D104","D103","reliability","speed",0.0299632413779924,"reliability_speed_D104_D103","carquals",0.221082564149441
"D104","D103","efficiency","reliability",0.0772103160542254,"efficiency_reliability_D104_D103","carquals",0.221082564149441
"D104","D103","reliability","safety",0.0255187617836889,"reliability_safety_D104_D103","carquals",0.221082564149441
"D104","D103","efficiency","safety",0.102239890115911,"efficiency_safety_D104_D103","carquals",0.221082564149441
"D104","D103","safety","speed",0.0046973759711384,"safety_speed_D104_D103","carquals",0.221082564149441
"D104","D103","efficiency","speed",0.105788200684055,"efficiency_speed_D104_D103","carquals",0.221082564149441
"D104","D105","reliability","speed",0.00623019562455984,"reliability_speed_D104_D105","carquals",1.20320497702832
"D104","D105","comfort","safety",0.0815550955044766,"comfort_safety_D104_D105","carquals",1.20320497702832
"D104","D105","comfort","reliability",0.0149206230572632,"comfort_reliability_D104_D105","carquals",1.20320497702832
"D104","D105","comfort","efficiency",0.148729472947127,"comfort_efficiency_D104_D105","carquals",1.20320497702832
"D104","D105","efficiency","speed",0.1429799030104,"efficiency_speed_D104_D105","carquals",1.20320497702832
"D104","D105","efficiency","reliability",0.13491518294806,"efficiency_reliability_D104_D105","carquals",1.20320497702832
"D104","D105","reliability","safety",0.0971399204176983,"reliability_safety_D104_D105","carquals",1.20320497702832
"D104","D105","comfort","speed",0.00893289371220862,"comfort_speed_D104_D105","carquals",1.20320497702832
